hs_idx,position_name,is_correct,gold_single,n,mean_margin,hits_at_1,hits_at_5,mrr
10,entity_mean,True,True,663,-4.289301,0.033182503770739065,0.23076923076923078,0.15346636719595536
10,final_prompt_token,False,False,11639,inf,0.040381476071827474,0.217974052753673,0.15615560095727443
10,final_prompt_token,False,True,693,-3.7301621,0.03318903318903319,0.2222222222222222,0.14656649350411485
10,final_prompt_token,True,False,7151,-3.4978142,0.03132429030904769,0.20542581457138862,0.14745683023258527
10,final_prompt_token,True,True,687,-3.7044797,0.021834061135371178,0.19068413391557495,0.13373983280880974
10,first_generated_token,False,False,11639,inf,0.061946902654867256,0.2650571354927399,0.18677968287335941
10,first_generated_token,False,True,693,-4.6405663,0.030303030303030304,0.12554112554112554,0.11757440318675935
10,first_generated_token,True,False,7151,-3.385767,0.11676688575024471,0.3498811355055237,0.2473890859388986
10,first_generated_token,True,True,687,-3.1086042,0.1717612809315866,0.413391557496361,0.2995632672903036
10,question_last,False,False,11639,inf,0.12174585445485007,0.2951284474611221,0.2338624639537654
10,question_last,False,True,693,-6.65222,0.002886002886002886,0.08802308802308802,0.08434631546090483
10,question_last,True,False,7151,-4.7989955,0.10166410292266816,0.27492658369458817,0.21318641787723
10,question_last,True,True,687,-6.2080946,0.005822416302765648,0.08733624454148471,0.08928496641080547
11,answer_prefix,False,False,11639,inf,0.07345991923704785,0.2525131025002148,0.18798369187493358
11,answer_prefix,False,True,693,-5.1449046,0.011544011544011544,0.113997113997114,0.0973094882288195
11,answer_prefix,True,False,7151,-4.0838704,0.06446650818067404,0.2367501048804363,0.17762724980180303
11,answer_prefix,True,True,687,-4.9961004,0.013100436681222707,0.08151382823871907,0.09235487947574254
11,entity_first,False,False,10691,inf,0.06584978018894397,0.26087363202693853,0.18703711683984112
11,entity_first,False,True,661,-4.4344473,0.028744326777609682,0.1573373676248109,0.13030011350615123
11,entity_first,True,False,6484,-3.881047,0.06770512029611352,0.25848241826033314,0.18756948518977443
11,entity_first,True,True,663,-4.4586825,0.04072398190045249,0.16138763197586728,0.1367167800875224
11,entity_last,False,False,10691,inf,0.08755027593302778,0.28079693199887756,0.20737158439288317
11,entity_last,False,True,661,-4.2881746,0.05143721633888049,0.2102874432677761,0.1631587813902081
11,entity_last,True,False,6484,-3.8055289,0.07788402220851326,0.291024059222702,0.20532524143567754
11,entity_last,True,True,663,-4.204862,0.049773755656108594,0.27450980392156865,0.1703305081023327
11,entity_mean,False,False,10691,inf,0.0763258815826396,0.29192778972967914,0.2050979433391231
11,entity_mean,False,True,661,-4.174919,0.04236006051437216,0.19818456883509833,0.1519046346260987
11,entity_mean,True,False,6484,-3.5118682,0.07618753855644664,0.2911782850092535,0.20674677807335404
11,entity_mean,True,True,663,-4.016629,0.058823529411764705,0.22171945701357465,0.17254792229988888
11,final_prompt_token,False,False,11639,inf,0.041412492482172006,0.20311023283787266,0.15267441281112779
11,final_prompt_token,False,True,693,-3.577295,0.050505050505050504,0.21933621933621933,0.15670658401741946
11,final_prompt_token,True,False,7151,-3.7937884,0.035379667179415465,0.18305132149349743,0.14367185086222728
11,final_prompt_token,True,True,687,-3.6966355,0.018922852983988356,0.2052401746724891,0.1337522015186426
11,first_generated_token,False,False,11639,inf,0.06478219778331472,0.26763467651860123,0.1895145112083678
11,first_generated_token,False,True,693,-4.747713,0.010101010101010102,0.14862914862914864,0.1098280973290052
11,first_generated_token,True,False,7151,-3.615157,0.09579079848972172,0.3311424975527898,0.22851756701882883
11,first_generated_token,True,True,687,-3.29967,0.1819505094614265,0.4090247452692867,0.3017664378317395
11,question_last,False,False,11639,inf,0.12312054300197611,0.30260331643611993,0.23412084607398306
11,question_last,False,True,693,-6.34209,0.011544011544011544,0.08658008658008658,0.08841077049956599
11,question_last,True,False,7151,-4.57442,0.10334218990351,0.2757656271850091,0.21467871951727704
11,question_last,True,True,687,-5.833624,0.01601164483260553,0.09898107714701601,0.10050321471103132
12,answer_prefix,False,False,11639,inf,0.0840278374430793,0.27038405361285334,0.20024579995699648
12,answer_prefix,False,True,693,-5.6466184,0.001443001443001443,0.0836940836940837,0.0821853330788822
12,answer_prefix,True,False,7151,-4.3063803,0.07551391413788282,0.2550692210879597,0.18913925200971288
12,answer_prefix,True,True,687,-5.5530195,0.001455604075691412,0.050946142649199416,0.07396148808262562
12,entity_first,False,False,10691,inf,0.06126648582920213,0.2555420447105042,0.18335569863261333
12,entity_first,False,True,661,-4.333308,0.030257186081694403,0.15279878971255673,0.1278560189354293
12,entity_first,True,False,6484,-3.907774,0.06276989512646515,0.2555521283158544,0.18380586348268452
12,entity_first,True,True,663,-4.3355193,0.030165912518853696,0.14027149321266968,0.12447737680216976
12,entity_last,False,False,10691,inf,0.08268637171452624,0.27640071087830886,0.20402123137502076
12,entity_last,False,True,661,-4.2517285,0.030257186081694403,0.2405446293494705,0.15160577647564
12,entity_last,True,False,6484,-3.7597735,0.06971005552128316,0.2863972856261567,0.19969519592267462
12,entity_last,True,True,663,-4.1224804,0.03167420814479638,0.30618401206636503,0.16874918542450112
12,entity_mean,False,False,10691,inf,0.08109624918155457,0.2868768122720045,0.20576941434632293
12,entity_mean,False,True,661,-4.118416,0.0226928895612708,0.24357034795763993,0.14836525189431463
12,entity_mean,True,False,6484,-3.5415733,0.06955582973473165,0.2928747686613202,0.20342004340869915
12,entity_mean,True,True,663,-3.9571788,0.03619909502262444,0.2383107088989442,0.16176539492102512
12,final_prompt_token,False,False,11639,inf,0.05000429590170977,0.20895265916315836,0.16082101474074748
12,final_prompt_token,False,True,693,-3.607416,0.030303030303030304,0.18759018759018758,0.1340682204754361
12,final_prompt_token,True,False,7151,-3.4558644,0.04502866731925605,0.18892462592644385,0.15174160677453916
12,final_prompt_token,True,True,687,-3.7053287,0.036390101892285295,0.14264919941775836,0.1296284922434073
12,first_generated_token,False,False,11639,inf,0.05979895179998282,0.2620500042959017,0.18274581529366016
12,first_generated_token,False,True,693,-5.087545,0.004329004329004329,0.1443001443001443,0.10290207608881292
12,first_generated_token,True,False,7151,-3.892165,0.08026849391693469,0.31226401901831913,0.21161598235262488
12,first_generated_token,True,True,687,-3.8325477,0.12081513828238719,0.3318777292576419,0.24423558487025548
12,question_last,False,False,11639,inf,0.11169344445399089,0.2996821032734771,0.22641920749055935
12,question_last,False,True,693,-6.4249725,0.001443001443001443,0.07936507936507936,0.08382713255995762
12,question_last,True,False,7151,-4.6714554,0.096350160816669,0.2717102503146413,0.20973145786231007
12,question_last,True,True,687,-6.051081,0.004366812227074236,0.08151382823871907,0.09063566687570643
13,answer_prefix,False,False,11639,inf,0.08840965718704356,0.2683220207921643,0.20191081987029802
13,answer_prefix,False,True,693,-5.4032183,0.005772005772005772,0.09379509379509379,0.09297335016246519
13,answer_prefix,True,False,7151,-4.4720807,0.07761152286393512,0.25171304712627607,0.1905696976543146
13,answer_prefix,True,True,687,-5.206205,0.002911208151382824,0.07132459970887918,0.08528938870690328
13,entity_first,False,False,10691,inf,0.056121971751940884,0.24207277149003836,0.17542211368324673
13,entity_first,False,True,661,-4.2230854,0.024205748865355523,0.19364599092284418,0.1333239348667922
13,entity_first,True,False,6484,-3.8734322,0.05475015422578655,0.24228871067242444,0.17467504689299077
13,entity_first,True,True,663,-4.285491,0.0392156862745098,0.1493212669683258,0.13462570972895568
13,entity_last,False,False,10691,inf,0.08483771396501731,0.283509493966888,0.20718208084855375
13,entity_last,False,True,661,-4.227845,0.024205748865355523,0.2102874432677761,0.1406612203552564
13,entity_last,True,False,6484,-3.7086263,0.0783466995681678,0.2911782850092535,0.20857389671451465
13,entity_last,True,True,663,-4.0951343,0.03770739064856712,0.28205128205128205,0.17679417419912113
13,entity_mean,False,False,10691,inf,0.0760452717238799,0.2833224207277149,0.20250213643082846
13,entity_mean,False,True,661,-3.9393394,0.025718608169440244,0.23903177004538578,0.1534725414841696
13,entity_mean,True,False,6484,-3.4787798,0.07587908698334361,0.30181986428130786,0.20980277443249207
13,entity_mean,True,True,663,-3.8061447,0.05279034690799397,0.28355957767722473,0.18159503478786332
13,final_prompt_token,False,False,11639,inf,0.043044935131884184,0.20860898702637684,0.15414134106762079
13,final_prompt_token,False,True,693,-3.343256,0.04040404040404041,0.22655122655122656,0.16117499169553817
13,final_prompt_token,True,False,7151,-3.8340535,0.040274087540204166,0.18780590127254929,0.14766405630283025
13,final_prompt_token,True,True,687,-3.4562345,0.023289665211062592,0.22852983988355166,0.1541377544171468
13,first_generated_token,False,False,11639,inf,0.052495918893375716,0.24538190566199847,0.1741740609114142
13,first_generated_token,False,True,693,-4.4690127,0.025974025974025976,0.1645021645021645,0.13160572459529013
13,first_generated_token,True,False,7151,-3.8168528,0.07733184170046148,0.2946441057194798,0.20598225711617082
13,first_generated_token,True,True,687,-3.3995903,0.13100436681222707,0.35662299854439594,0.25285167266566594
13,question_last,False,False,11639,inf,0.10971732966749721,0.2940115130165822,0.2234237723573411
13,question_last,False,True,693,-5.7356706,0.002886002886002886,0.09668109668109669,0.08578283314002708
13,question_last,True,False,7151,-4.334659,0.09565095790798489,0.2738078590406936,0.20828902531907695
13,question_last,True,True,687,-5.578546,0.004366812227074236,0.06841339155749636,0.0869642821806112
14,answer_prefix,False,False,11639,inf,0.08832373915284818,0.2690952830999227,0.20239013543027357
14,answer_prefix,False,True,693,-5.1406155,0.007215007215007215,0.1240981240981241,0.09879699595909718
14,answer_prefix,True,False,7151,-4.290968,0.07006013145014683,0.24905607607327646,0.18405862483737148
14,answer_prefix,True,True,687,-4.9911723,0.010189228529839884,0.09461426491994178,0.09357859166316869
14,entity_first,False,False,10691,inf,0.056028435132354316,0.24319521092507718,0.17393813289477097
14,entity_first,False,True,661,-4.1581874,0.03328290468986384,0.1664145234493192,0.1334960473326611
14,entity_first,True,False,6484,-3.767946,0.0499691548426897,0.25092535471930905,0.17268667847478386
14,entity_first,True,True,663,-4.289346,0.049773755656108594,0.14328808446455504,0.13666941941692862
14,entity_last,False,False,10691,inf,0.0804414928444486,0.284164250303994,0.20398602493905849
14,entity_last,False,True,661,-4.0516872,0.03177004538577912,0.2027231467473525,0.14814679008117956
14,entity_last,True,False,6484,-3.6250489,0.07402837754472548,0.3015114127082048,0.20558256475837655
14,entity_last,True,True,663,-3.9427202,0.05128205128205128,0.3076923076923077,0.1973496076381081
14,entity_mean,False,False,10691,inf,0.07230380694041717,0.27986156580301186,0.19666079105114445
14,entity_mean,False,True,661,-3.719374,0.03177004538577912,0.2481089258698941,0.15747413272968747
14,entity_mean,True,False,6484,-3.3662775,0.07186921653300432,0.3104565083281925,0.20587266288105804
14,entity_mean,True,True,663,-3.6470037,0.06033182503770739,0.29260935143288086,0.18702352063719024
14,final_prompt_token,False,False,11639,inf,0.05997078786837357,0.22132485608729272,0.17018825099003917
14,final_prompt_token,False,True,693,-3.7924767,0.03318903318903319,0.18759018759018758,0.140305186932223
14,final_prompt_token,True,False,7151,-3.6808991,0.04544818906446651,0.1935393651237589,0.1534184948415934
14,final_prompt_token,True,True,687,-3.8028548,0.023289665211062592,0.1703056768558952,0.12819433505794883
14,first_generated_token,False,False,11639,inf,0.057736918979293755,0.25380187301314544,0.18020212282847498
14,first_generated_token,False,True,693,-4.7402534,0.01875901875901876,0.16161616161616163,0.12008137135411155
14,first_generated_token,True,False,7151,-3.928546,0.0711788561040414,0.30023772898895257,0.20262531221269395
14,first_generated_token,True,True,687,-3.722017,0.12081513828238719,0.32751091703056767,0.2428948322222154
14,question_last,False,False,11639,inf,0.10954549359910645,0.2993384311366956,0.22421275166243515
14,question_last,False,True,693,-5.2374725,0.008658008658008658,0.10245310245310245,0.09657923487089011
14,question_last,True,False,7151,-3.9939024,0.0921549433645644,0.26933296042511534,0.20456384567583435
14,question_last,True,True,687,-5.07886,0.011644832605531296,0.07860262008733625,0.09451624296335522
15,answer_prefix,False,False,11639,inf,0.078271329151989,0.26961079130509497,0.19726035417168428
15,answer_prefix,False,True,693,-4.5588117,0.012987012987012988,0.1341991341991342,0.10826108211967407
15,answer_prefix,True,False,7151,-3.882987,0.06768284156062089,0.2647182212278003,0.18793013891156773
15,answer_prefix,True,True,687,-4.4449124,0.01601164483260553,0.09461426491994178,0.10255604538839974
15,entity_first,False,False,10691,inf,0.05537367879524834,0.2428210644467309,0.17278503074024507
15,entity_first,False,True,661,-4.138589,0.0226928895612708,0.18305597579425115,0.1286624515758634
15,entity_first,True,False,6484,-3.898656,0.05259099321406539,0.24537322640345466,0.1727659790148265
15,entity_first,True,True,663,-4.1448245,0.03469079939668175,0.17496229260935142,0.13412319767414244
15,entity_last,False,False,10691,inf,0.08268637171452624,0.27883266298755965,0.20264660388726985
15,entity_last,False,True,661,-3.894625,0.036308623298033284,0.22844175491679275,0.15678203550593311
15,entity_last,True,False,6484,-3.7205,0.07402837754472548,0.29673041332510797,0.20527384520843475
15,entity_last,True,True,663,-3.8360038,0.06485671191553545,0.3137254901960784,0.20259147325607144
15,entity_mean,False,False,10691,inf,0.07539051538677392,0.267701805256758,0.19536082331901486
15,entity_mean,False,True,661,-3.6294599,0.036308623298033284,0.2405446293494705,0.1609993829046926
15,entity_mean,True,False,6484,-3.5152314,0.07356570018507094,0.2950339296730413,0.2035283891892647
15,entity_mean,True,True,663,-3.5517902,0.05429864253393665,0.3076923076923077,0.18762521502017007
15,final_prompt_token,False,False,11639,inf,0.05120714838044506,0.2306899218145889,0.16787249440415644
15,final_prompt_token,False,True,693,-3.5273423,0.03318903318903319,0.18614718614718614,0.13690522437010444
15,final_prompt_token,True,False,7151,-3.4494529,0.04363026150188785,0.21549433645643967,0.15861303920647535
15,final_prompt_token,True,True,687,-3.622378,0.01455604075691412,0.1703056768558952,0.11851725311782671
15,first_generated_token,False,False,11639,inf,0.05060572214107741,0.25990205344101724,0.17690571146357215
15,first_generated_token,False,True,693,-4.6709657,0.01443001443001443,0.13275613275613277,0.11555321435631244
15,first_generated_token,True,False,7151,-3.8133667,0.06950076912319955,0.28667319256048107,0.20053754028898602
15,first_generated_token,True,True,687,-3.564672,0.1339155749636099,0.32168850072780203,0.2426823981663906
15,question_last,False,False,11639,inf,0.10413265744479766,0.2965890540424435,0.2202482269654574
15,question_last,False,True,693,-5.1445937,0.002886002886002886,0.12121212121212122,0.09172093034997002
15,question_last,True,False,7151,-3.9015963,0.08754020416724934,0.26933296042511534,0.2018089430613159
15,question_last,True,True,687,-5.1034255,0.002911208151382824,0.08733624454148471,0.09005149178960585
16,answer_prefix,False,False,11639,inf,0.0844574276140562,0.2740785290832546,0.20266326772858917
16,answer_prefix,False,True,693,-4.886734,0.002886002886002886,0.11255411255411256,0.09382700946182448
16,answer_prefix,True,False,7151,-4.042611,0.07103901552230457,0.2647182212278003,0.18984497428451197
16,answer_prefix,True,True,687,-4.7914367,0.005822416302765648,0.11353711790393013,0.09474896381976375
16,entity_first,False,False,10691,inf,0.05200636049013189,0.24207277149003836,0.17122010356861256
16,entity_first,False,True,661,-4.0952682,0.03177004538577912,0.20121028744326777,0.1406248743114134
16,entity_first,True,False,6484,-3.7976868,0.05012338062924121,0.2555521283158544,0.17403242396167412
16,entity_first,True,True,663,-4.150943,0.033182503770739065,0.16440422322775264,0.13251612218922337
16,entity_last,False,False,10691,inf,0.07829015059395754,0.2804227855205313,0.20073912160080062
16,entity_last,False,True,661,-3.8405137,0.04084720121028744,0.23600605143721634,0.15842585086677857
16,entity_last,True,False,6484,-3.5471961,0.07680444170265269,0.29842689697717456,0.20557052102923504
16,entity_last,True,True,663,-3.8248613,0.06787330316742081,0.29260935143288086,0.20015404244515644
16,entity_mean,False,False,10691,inf,0.0698718548311664,0.272472172855673,0.1927478128857172
16,entity_mean,False,True,661,-3.6567001,0.046898638426626324,0.2556732223903177,0.16897913917147536
16,entity_mean,True,False,6484,-3.3188515,0.06570018507094386,0.3015114127082048,0.2023663704666802
16,entity_mean,True,True,663,-3.5580838,0.04072398190045249,0.2850678733031674,0.18225807900653118
16,final_prompt_token,False,False,11639,inf,0.06065813214193659,0.23627459403728843,0.17491453529336284
16,final_prompt_token,False,True,693,-4.0297575,0.01875901875901876,0.16594516594516595,0.12284059822936422
16,final_prompt_token,True,False,7151,-3.6521883,0.044748986155782405,0.22528317717801707,0.16166404399030898
16,final_prompt_token,True,True,687,-4.072336,0.036390101892285295,0.17758369723435224,0.13444099585469574
16,first_generated_token,False,False,11639,inf,0.04940286966234213,0.2482172007904459,0.17375827939141217
16,first_generated_token,False,True,693,-5.0207887,0.008658008658008658,0.13564213564213565,0.11010779914766389
16,first_generated_token,True,False,7151,-4.1455965,0.06740316039714725,0.2784225982380087,0.19469667865486742
16,first_generated_token,True,True,687,-4.146016,0.11499272197962154,0.2794759825327511,0.22084584832281784
16,question_last,False,False,11639,inf,0.10103960821376406,0.29487069335853594,0.2194395254614637
16,question_last,False,True,693,-5.379999,0.001443001443001443,0.08225108225108226,0.08403504287883062
16,question_last,True,False,7151,-4.006336,0.08879876940288071,0.2700321633337995,0.20326111082316262
16,question_last,True,True,687,-5.3072815,0.005822416302765648,0.06841339155749636,0.08661969243627061
17,answer_prefix,False,False,11639,inf,0.08110662428043647,0.2726179225019332,0.20072829208725765
17,answer_prefix,False,True,693,-5.683885,0.002886002886002886,0.06204906204906205,0.08493895295621019
17,answer_prefix,True,False,7151,-4.5537844,0.07215774017619914,0.25814571388616975,0.19029118269562117
17,answer_prefix,True,True,687,-5.5924263,0.0,0.06259097525473072,0.07796891709060984
17,entity_first,False,False,10691,inf,0.05593489851276775,0.24506594331680853,0.1746403665257675
17,entity_first,False,True,661,-4.1797843,0.0453857791225416,0.17095310136157338,0.14355834082410626
17,entity_first,True,False,6484,-3.8766146,0.05351634793337446,0.25308451573103025,0.17654736676007396
17,entity_first,True,True,663,-4.218278,0.0693815987933635,0.1493212669683258,0.1521878762466624
17,entity_last,False,False,10691,inf,0.0822186886165934,0.2804227855205313,0.20513374912531152
17,entity_last,False,True,661,-3.8713317,0.05446293494704992,0.22995461422087746,0.1661644582929907
17,entity_last,True,False,6484,-3.5447078,0.08806292412091302,0.30613818630475015,0.2144060795181886
17,entity_last,True,True,663,-3.854145,0.07993966817496229,0.28205128205128205,0.20300625069487768
17,entity_mean,False,False,10691,inf,0.0716490506033112,0.27284631933401926,0.19578674013364675
17,entity_mean,False,True,661,-3.7220335,0.04084720121028744,0.23903177004538578,0.16366185444925846
17,entity_mean,True,False,6484,-3.3592217,0.07001850709438619,0.30629241209130165,0.20601596714181566
17,entity_mean,True,True,663,-3.6429515,0.042232277526395176,0.2790346907993967,0.17402462312933945
17,final_prompt_token,False,False,11639,inf,0.06615688633044076,0.23309562677205944,0.17707457580527206
17,final_prompt_token,False,True,693,-4.2529855,0.021645021645021644,0.1544011544011544,0.11819606400976577
17,final_prompt_token,True,False,7151,-3.8223033,0.047825478953992445,0.2185708292546497,0.1612552915836723
17,final_prompt_token,True,True,687,-4.1892962,0.023289665211062592,0.1615720524017467,0.12358699393580966
17,first_generated_token,False,False,11639,inf,0.050863476243663545,0.24795944668785977,0.17354805016995203
17,first_generated_token,False,True,693,-5.1619897,0.017316017316017316,0.12698412698412698,0.11090053458883876
17,first_generated_token,True,False,7151,-4.2596083,0.06306810236330583,0.26863375751643126,0.18869937709781617
17,first_generated_token,True,True,687,-4.36393,0.0975254730713246,0.26055312954876275,0.20349869788503858
17,question_last,False,False,11639,inf,0.11049059197525561,0.2967608901108343,0.22606486024007805
17,question_last,False,True,693,-5.931077,0.001443001443001443,0.06782106782106782,0.0804666210506259
17,question_last,True,False,7151,-4.46165,0.09886729128793176,0.27534610543979865,0.21048088684135755
17,question_last,True,True,687,-5.8495483,0.0,0.05240174672489083,0.07788653267046353
18,answer_prefix,False,False,11639,inf,0.0840278374430793,0.2708136437838302,0.20135182262967122
18,answer_prefix,False,True,693,-5.779152,0.007215007215007215,0.07936507936507936,0.09022002884695027
18,answer_prefix,True,False,7151,-4.5800304,0.07327646483009369,0.26108236610264296,0.18979261138967382
18,answer_prefix,True,True,687,-5.786841,0.002911208151382824,0.0611353711790393,0.07920698795365341
18,entity_first,False,False,10691,inf,0.05658965484987372,0.24899448133944438,0.17634082131840817
18,entity_first,False,True,661,-4.155672,0.03328290468986384,0.18608169440242056,0.1407601801539869
18,entity_first,True,False,6484,-3.8805392,0.051974090067859344,0.2595619987661937,0.17705352930498025
18,entity_first,True,True,663,-4.1741176,0.048265460030165915,0.1478129713423831,0.14269518921638844
18,entity_last,False,False,10691,inf,0.08764381255261434,0.28173229819474327,0.20743275087651009
18,entity_last,False,True,661,-3.8390758,0.057488653555219364,0.1800302571860817,0.16030222391107635
18,entity_last,True,False,6484,-3.4718897,0.08235657001850709,0.29966070326958666,0.2093143253877423
18,entity_last,True,True,663,-3.8489738,0.042232277526395176,0.26244343891402716,0.17891990937852778
18,entity_mean,False,False,10691,inf,0.07305209989710972,0.27153680665980734,0.1970856942577361
18,entity_mean,False,True,661,-3.6760752,0.04387291981845688,0.21633888048411498,0.16184998876468318
18,entity_mean,True,False,6484,-3.2943041,0.08189389265885257,0.30490438001233805,0.21226191631383015
18,entity_mean,True,True,663,-3.5339255,0.06334841628959276,0.2609351432880845,0.1893836306614359
18,final_prompt_token,False,False,11639,inf,0.06160323051808574,0.23807887275539136,0.17647724480669108
18,final_prompt_token,False,True,693,-4.744069,0.011544011544011544,0.15295815295815296,0.11218944811582195
18,final_prompt_token,True,False,7151,-4.0510936,0.044748986155782405,0.22849951055796391,0.1615729952162469
18,final_prompt_token,True,True,687,-4.7173057,0.005822416302765648,0.14410480349344978,0.10654660347152957
18,first_generated_token,False,False,11639,inf,0.050863476243663545,0.24194518429418335,0.17195091175588711
18,first_generated_token,False,True,693,-4.860145,0.023088023088023088,0.12698412698412698,0.11958186923927411
18,first_generated_token,True,False,7151,-4.2183065,0.05593623269472801,0.26359949657390574,0.18244332837677416
18,first_generated_token,True,True,687,-4.171722,0.09898107714701601,0.26346433770014555,0.20385910344509856
18,question_last,False,False,11639,inf,0.0958845261620414,0.2893719391700318,0.21415078063001053
18,question_last,False,True,693,-5.333126,0.008658008658008658,0.09235209235209235,0.0893761679261571
18,question_last,True,False,7151,-4.032013,0.08516291427772339,0.2704516850790099,0.20025995870733926
18,question_last,True,True,687,-5.186546,0.001455604075691412,0.08733624454148471,0.08521474399805899
19,answer_prefix,False,False,11639,inf,0.07285849299768021,0.25457513532090387,0.18735301040032612
19,answer_prefix,False,True,693,-5.6230555,0.008658008658008658,0.09235209235209235,0.09309608410440287
19,answer_prefix,True,False,7151,-4.5157866,0.06139001538246399,0.24276324989511958,0.17687218831976798
19,answer_prefix,True,True,687,-5.626199,0.001455604075691412,0.06259097525473072,0.07910155781501496
19,entity_first,False,False,10691,inf,0.061547095687961836,0.2561968010476101,0.18029267786528794
19,entity_first,False,True,661,-4.009679,0.028744326777609682,0.18608169440242056,0.13201639695057485
19,entity_first,True,False,6484,-3.7321513,0.05737199259716225,0.2640345465761875,0.18284643380127616
19,entity_first,True,True,663,-4.0957437,0.04524886877828054,0.13725490196078433,0.13382903835986784
19,entity_last,False,False,10691,inf,0.09316247310822187,0.2936114488822374,0.21470939798983443
19,entity_last,False,True,661,-3.6891344,0.057488653555219364,0.2118003025718608,0.16863101759527568
19,entity_last,True,False,6484,-3.218408,0.08975940777297964,0.30613818630475015,0.21908091524553464
19,entity_last,True,True,663,-3.6592627,0.058823529411764705,0.27149321266968324,0.19178797839801778
19,entity_mean,False,False,10691,inf,0.07585819848470676,0.2824805911514358,0.20079909401134796
19,entity_mean,False,True,661,-3.5406759,0.030257186081694403,0.24508320726172467,0.15465924707153347
19,entity_mean,True,False,6484,-3.1192577,0.08621221468229488,0.3132325724861197,0.2158196390282809
19,entity_mean,True,True,663,-3.3917801,0.05279034690799397,0.2669683257918552,0.18079065469038064
19,final_prompt_token,False,False,11639,inf,0.061860984620671876,0.2268236102757969,0.17399902192390643
19,final_prompt_token,False,True,693,-4.66721,0.024531024531024532,0.1645021645021645,0.12384902186347807
19,final_prompt_token,True,False,7151,-4.2201753,0.04698643546357153,0.22514333659628025,0.16165802659090497
19,final_prompt_token,True,True,687,-4.784537,0.010189228529839884,0.10771470160116449,0.09730623259133708
19,first_generated_token,False,False,11639,inf,0.05498754188504167,0.24993556147435347,0.17679052061993858
19,first_generated_token,False,True,693,-4.877546,0.008658008658008658,0.13852813852813853,0.1128289997458548
19,first_generated_token,True,False,7151,-4.335577,0.05887288491120123,0.2630401342469585,0.1850180379520143
19,first_generated_token,True,True,687,-4.041552,0.11644832605531295,0.2925764192139738,0.2284409440264562
19,question_last,False,False,11639,inf,0.08342641120371166,0.2796632013059541,0.20311192874407094
19,question_last,False,True,693,-5.05599,0.008658008658008658,0.08513708513708514,0.09122700102129276
19,question_last,True,False,7151,-3.8006423,0.07551391413788282,0.26080268493916936,0.19270833731484147
19,question_last,True,True,687,-4.8927836,0.001455604075691412,0.11062590975254731,0.09027464024884635
20,answer_prefix,False,False,11639,inf,0.07354583727124324,0.2663459060056706,0.19282433745989966
20,answer_prefix,False,True,693,-5.891292,0.010101010101010102,0.13275613275613277,0.10814400710509608
20,answer_prefix,True,False,7151,-4.9194045,0.06390714585372675,0.25576842399664385,0.18486910729136002
20,answer_prefix,True,True,687,-5.638633,0.011644832605531296,0.1324599708879185,0.1102125584293326
20,entity_first,False,False,10691,inf,0.0593022168178842,0.26162192498363107,0.18351951280055478
20,entity_first,False,True,661,-4.1469846,0.015128593040847202,0.2102874432677761,0.12688390515609627
20,entity_first,True,False,6484,-3.7502973,0.058451573103022826,0.2644972239358421,0.18471855429940717
20,entity_first,True,True,663,-4.1464334,0.03619909502262444,0.167420814479638,0.13373629354526276
20,entity_last,False,False,10691,inf,0.08885978860723974,0.29969132915536434,0.21463753465058089
20,entity_last,False,True,661,-3.6995714,0.04084720121028744,0.22390317700453857,0.15974784850359314
20,entity_last,True,False,6484,-3.2882094,0.08821714990746453,0.30999383096853794,0.21902073429131014
20,entity_last,True,True,663,-3.6371334,0.07993966817496229,0.2971342383107089,0.20487076481868674
20,entity_mean,False,False,10691,inf,0.07623234496305303,0.29174071649050604,0.20419977454660443
20,entity_mean,False,True,661,-3.73182,0.024205748865355523,0.25416036308623297,0.15193908260861996
20,entity_mean,True,False,6484,-3.2090807,0.08837137569401604,0.31261566933991364,0.21772564474325873
20,entity_mean,True,True,663,-3.5172954,0.05429864253393665,0.2956259426847662,0.18526776009457896
20,final_prompt_token,False,False,11639,inf,0.07414726351061088,0.2587851189964774,0.1939598888540603
20,final_prompt_token,False,True,693,-4.8317823,0.02886002886002886,0.1919191919191919,0.13576275137712848
20,final_prompt_token,True,False,7151,-4.5412636,0.05943224723814851,0.2514333659628024,0.1818312779943965
20,final_prompt_token,True,True,687,-4.6589227,0.023289665211062592,0.1819505094614265,0.13574227474470918
20,first_generated_token,False,False,11639,inf,0.05876793538963829,0.26763467651860123,0.18499077100925027
20,first_generated_token,False,True,693,-4.6488757,0.01875901875901876,0.1414141414141414,0.11828830042662566
20,first_generated_token,True,False,7151,-4.1868877,0.06670395748846315,0.2837365403440078,0.1978100562115179
20,first_generated_token,True,True,687,-3.7341678,0.11499272197962154,0.3129548762736536,0.23367716499448465
20,question_last,False,False,11639,inf,0.07775582094681674,0.2708995618180256,0.19649002498821863
20,question_last,False,True,693,-5.290734,0.004329004329004329,0.10822510822510822,0.09702214850473338
20,question_last,True,False,7151,-4.3800707,0.06432666759893721,0.25073416305411833,0.1840652588197005
20,question_last,True,True,687,-5.2053094,0.004366812227074236,0.14264919941775836,0.10375657527523799
21,answer_prefix,False,False,11639,inf,0.0824813128275625,0.2863648079731936,0.20522911740960295
21,answer_prefix,False,True,693,-6.6814594,0.02886002886002886,0.15007215007215008,0.12309409375948585
